structure d50
trjconv_3ebz_311.pdb 7.94054154325
trjconv_3ebz_218.pdb 5.97077046955
trjconv_3ebz_560.pdb 7.80616423091
trjconv_3ebz_941.pdb 6.22311818946
trjconv_3ebz_366.pdb 6.34077282356
trjconv_3ebz_912.pdb 7.66223857629
trjconv_3ebz_460.pdb 8.74470697051
trjconv_3ebz_112.pdb 7.65059474812
trjconv_3ebz_686.pdb 7.96884558766
trjconv_3ebz_121.pdb 8.06393204336
trjconv_3ebz_636.pdb 7.97151177632
trjconv_3ebz_765.pdb 8.37244886518
trjconv_3ebz_18.pdb 7.516521802
trjconv_3ebz_992.pdb 8.26349804865
trjconv_3ebz_792.pdb 6.12377334656
trjconv_3ebz_773.pdb 7.09788700953
trjconv_3ebz_666.pdb 7.81808800155
trjconv_3ebz_958.pdb 7.89383303598
trjconv_3ebz_524.pdb 7.53666371812
trjconv_3ebz_993.pdb 8.20284097127
trjconv_3ebz_111.pdb 7.52539035532
trjconv_3ebz_246.pdb 7.27671629239
trjconv_3ebz_448.pdb 6.21887449624
trjconv_3ebz_286.pdb 7.97301072369
trjconv_3ebz_160.pdb 6.32060914786
trjconv_3ebz_948.pdb 8.4197090211
trjconv_3ebz_819.pdb 7.94217854244
trjconv_3ebz_147.pdb 6.63578932758
trjconv_3ebz_816.pdb 7.54881447646
trjconv_3ebz_954.pdb 6.11252811854
trjconv_3ebz_611.pdb 8.51599671207
trjconv_3ebz_757.pdb 7.37509999932
trjconv_3ebz_824.pdb 7.69907786686
trjconv_3ebz_23.pdb 8.19698115162
trjconv_3ebz_66.pdb 5.65371559242
trjconv_3ebz_901.pdb 7.67409929568
trjconv_3ebz_127.pdb 7.65465218021
trjconv_3ebz_933.pdb 8.51288435256
trjconv_3ebz_282.pdb 8.27618873637
trjconv_3ebz_675.pdb 7.9198800496
trjconv_3ebz_858.pdb 7.25130333113
trjconv_3ebz_61.pdb 8.11971674383
trjconv_3ebz_427.pdb 6.27307739471
trjconv_3ebz_614.pdb 6.83466165951
trjconv_3ebz_652.pdb 7.11115321168
trjconv_3ebz_473.pdb 7.5979865754
trjconv_3ebz_842.pdb 6.8812062896
trjconv_3ebz_507.pdb 5.95907710975
trjconv_3ebz_351.pdb 7.79711485102
trjconv_3ebz_358.pdb 8.05029192017
trjconv_3ebz_888.pdb 7.97544356133
trjconv_3ebz_446.pdb 8.32183273084
trjconv_3ebz_140.pdb 7.04007102237
trjconv_3ebz_994.pdb 8.4326152527
trjconv_3ebz_695.pdb 8.07270710481
trjconv_3ebz_732.pdb 7.06554314968
trjconv_3ebz_977.pdb 7.78795223406
trjconv_3ebz_748.pdb 7.25135159815
trjconv_3ebz_545.pdb 6.39441162266
trjconv_3ebz_270.pdb 7.81442896186
trjconv_3ebz_87.pdb 8.29989758973
trjconv_3ebz_505.pdb 8.17455809203
trjconv_3ebz_388.pdb 6.05988448735
trjconv_3ebz_163.pdb 7.19551249043
trjconv_3ebz_357.pdb 7.90384083848
trjconv_3ebz_397.pdb 7.18984005385
trjconv_3ebz_851.pdb 6.95434396618
trjconv_3ebz_201.pdb 5.82292881633
trjconv_3ebz_813.pdb 8.53848347191
trjconv_3ebz_805.pdb 7.44286235262
trjconv_3ebz_869.pdb 6.93416180948
trjconv_3ebz_72.pdb 7.43356576617
trjconv_3ebz_510.pdb 5.4297145413
trjconv_3ebz_137.pdb 7.61155043339
trjconv_3ebz_812.pdb 7.25585970096
trjconv_3ebz_766.pdb 7.93641606772
trjconv_3ebz_540.pdb 8.15037422454
trjconv_3ebz_85.pdb 7.93164547871
trjconv_3ebz_395.pdb 6.22981540658
trjconv_3ebz_782.pdb 9.07670094252
trjconv_3ebz_122.pdb 7.766311866
trjconv_3ebz_133.pdb 7.64453399495
trjconv_3ebz_919.pdb 7.97920422097
trjconv_3ebz_36.pdb 8.63529385719
trjconv_3ebz_529.pdb 6.03484051156
trjconv_3ebz_42.pdb 7.40791468633
trjconv_3ebz_92.pdb 7.96694420716
trjconv_3ebz_986.pdb 7.68598724953
trjconv_3ebz_115.pdb 7.03767717361
trjconv_3ebz_155.pdb 8.2242628849
trjconv_3ebz_131.pdb 8.09643131262
trjconv_3ebz_214.pdb 6.72387537065
trjconv_3ebz_226.pdb 6.18393078875
trjconv_3ebz_892.pdb 7.7168970448
trjconv_3ebz_241.pdb 5.8858644225
trjconv_3ebz_48.pdb 8.25322967086
trjconv_3ebz_536.pdb 7.83725079349
trjconv_3ebz_747.pdb 7.43304110038
trjconv_3ebz_125.pdb 5.86046926449
trjconv_3ebz_582.pdb 7.74773515293
trjconv_3ebz_104.pdb 8.38861132727
trjconv_3ebz_12.pdb 5.97850315715
trjconv_3ebz_512.pdb 5.69491878783
trjconv_3ebz_68.pdb 6.04216848491
trjconv_3ebz_567.pdb 7.44157241448
trjconv_3ebz_883.pdb 7.66141631815
trjconv_3ebz_421.pdb 7.04942550851
trjconv_3ebz_157.pdb 7.52764239321
trjconv_3ebz_823.pdb 7.33775851333
trjconv_3ebz_759.pdb 8.32090139348
trjconv_3ebz_951.pdb 7.10248548045
trjconv_3ebz_548.pdb 7.89342131145
trjconv_3ebz_254.pdb 5.89010186669
trjconv_3ebz_838.pdb 6.96057468892
trjconv_3ebz_479.pdb 6.3049662965
trjconv_3ebz_368.pdb 7.40675367486
trjconv_3ebz_175.pdb 7.5364049785
trjconv_3ebz_861.pdb 7.09803493933
trjconv_3ebz_29.pdb 6.24023236747
trjconv_3ebz_69.pdb 7.82432744714
trjconv_3ebz_791.pdb 6.33846195855
trjconv_3ebz_445.pdb 7.50077995944
trjconv_3ebz_319.pdb 7.98323869116
trjconv_3ebz_716.pdb 8.17472935332
trjconv_3ebz_706.pdb 7.55050329448
trjconv_3ebz_704.pdb 8.27868347021
trjconv_3ebz_745.pdb 8.36785516127
trjconv_3ebz_674.pdb 7.69690847029
trjconv_3ebz_433.pdb 5.39271731134
trjconv_3ebz_166.pdb 6.03213063519
trjconv_3ebz_501.pdb 7.00537650666
trjconv_3ebz_265.pdb 7.78705335798
trjconv_3ebz_572.pdb 7.67730421437
trjconv_3ebz_603.pdb 7.15782788281
trjconv_3ebz_14.pdb 6.4306998064
trjconv_3ebz_301.pdb 8.39178765222
trjconv_3ebz_391.pdb 6.6828960788
trjconv_3ebz_10.pdb 6.36475451216
trjconv_3ebz_980.pdb 8.12983394664
trjconv_3ebz_19.pdb 7.78188923077
trjconv_3ebz_493.pdb 8.61123103859
trjconv_3ebz_886.pdb 8.29727666165
trjconv_3ebz_649.pdb 8.11572547589
trjconv_3ebz_295.pdb 8.01534777786
trjconv_3ebz_216.pdb 5.83575187958
trjconv_3ebz_932.pdb 8.18345281651
trjconv_3ebz_143.pdb 8.04033581388
trjconv_3ebz_553.pdb 7.81528630314
trjconv_3ebz_409.pdb 6.00711245109
trjconv_3ebz_559.pdb 6.04944625565
trjconv_3ebz_438.pdb 7.2694772852
trjconv_3ebz_835.pdb 7.53495852676
trjconv_3ebz_769.pdb 7.72892618674
trjconv_3ebz_0.pdb 6.10549752272
trjconv_3ebz_651.pdb 7.01754230482
trjconv_3ebz_405.pdb 9.13107879716
trjconv_3ebz_430.pdb 6.20496575333
trjconv_3ebz_316.pdb 6.44925577102
trjconv_3ebz_828.pdb 7.47375407677
trjconv_3ebz_34.pdb 8.07021684963
trjconv_3ebz_381.pdb 6.21252766593
trjconv_3ebz_679.pdb 7.24263764108
trjconv_3ebz_504.pdb 7.78206270856
trjconv_3ebz_911.pdb 8.19685915458
trjconv_3ebz_97.pdb 6.27570713147
trjconv_3ebz_821.pdb 7.83816942915
trjconv_3ebz_225.pdb 6.10391677532
trjconv_3ebz_361.pdb 7.48622735428
trjconv_3ebz_267.pdb 8.2109682742
trjconv_3ebz_538.pdb 8.34460903818
trjconv_3ebz_996.pdb 7.13045580591
trjconv_3ebz_991.pdb 7.85184054856
trjconv_3ebz_185.pdb 6.25678032218
trjconv_3ebz_239.pdb 5.88260146534
trjconv_3ebz_7.pdb 7.65039868242
trjconv_3ebz_659.pdb 7.31689824994
trjconv_3ebz_987.pdb 8.12369374115
trjconv_3ebz_955.pdb 7.42010107748
trjconv_3ebz_49.pdb 7.25480530407
3ebz.pdb 5.88804933743
1hsh.pdb 5.81003580023
3s45_superposed.pdb 5.81698865393
3ebz_superposed.pdb 5.88804933743
3s45.pdb 5.81665109836
1hsi.pdb 3.27043575078
